time,time,price,market_cap,total_volume,price_ma,price_change
2023-07-12 07:00:52.940,2023-07-12 07:00:52.940,0.49621897365296924,299933049.9680662,7724658.56096154,0.4934730550279859,0.00132
2023-07-12 08:01:29.884,2023-07-12 08:01:29.884,0.4967949644451569,299872391.6311925,7735861.054470454,0.49444261894647556,0.00058
2023-07-12 09:01:26.287,2023-07-12 09:01:26.287,0.4964285629147556,299482724.2650477,7949924.634423357,0.4953709608634761,-0.00037
2023-07-12 10:01:09.349,2023-07-12 10:01:09.349,0.4955896549374191,299426292.1284644,8020699.445526725,0.49598699291762216,-0.00084
2023-07-12 11:01:28.419,2023-07-12 11:01:28.419,0.49569144075340055,299345798.95479786,8127603.873074862,0.4961447193407403,0.00010
2023-07-12 12:00:44.299,2023-07-12 12:00:44.299,0.495492631182607,299329934.6917955,8261574.293113554,0.49599945084666786,-0.00020
2023-07-12 13:01:08.182,2023-07-12 13:01:08.182,0.4963319381446159,300047722.987459,8406170.241604563,0.4959068455865596,0.00084
2023-07-12 14:00:43.785,2023-07-12 14:00:43.785,0.4925448446794635,297543711.5888594,8420176.903054614,0.4951301019395012,-0.00379
2023-07-12 15:01:34.268,2023-07-12 15:01:34.268,0.49457028047345014,298664863.58809096,8160936.861918161,0.49492622704670747,0.00203
2023-07-12 16:00:45.462,2023-07-12 16:00:45.462,0.49036713224506007,297223634.31714284,8051055.175986439,0.4938613653450393,-0.00420
2023-07-12 17:00:41.046,2023-07-12 17:00:41.046,0.4884909785760872,295020813.78060794,8168100.192789207,0.4924610348237353,-0.00188
2023-07-12 18:01:19.944,2023-07-12 18:01:19.944,0.48833764959654963,295325599.42463326,8092649.1092230035,0.4908621771141221,-0.00015
2023-07-12 19:00:39.973,2023-07-12 19:00:39.973,0.4891602899887501,295623362.5679984,7860191.808029052,0.49018526617597946,0.00082
2023-07-12 20:00:41.720,2023-07-12 20:00:41.720,0.4850855633895076,293248412.78437895,7759398.821252943,0.48828832275919093,-0.00407
2023-07-12 21:00:31.799,2023-07-12 21:00:31.799,0.4868872363011482,294129129.27886623,7522152.780039726,0.48759234357040854,0.00180
2023-07-12 22:00:18.512,2023-07-12 22:00:18.512,0.48564631030261496,293495929.729879,7161994.661683553,0.48702340991571413,-0.00124
2023-07-12 23:00:42.333,2023-07-12 23:00:42.333,0.48630151522998766,293845256.5177606,6870114.051987552,0.48661618304240173,0.00066
2023-07-13 00:00:34.680,2023-07-13 00:00:34.680,0.48731225724204885,294642382.09582156,6849941.416941914,0.4862465764930615,0.00101
2023-07-13 01:00:47.122,2023-07-13 01:00:47.122,0.4856959324612453,293847391.2083489,6786029.398868909,0.48636865030740906,-0.00162
2023-07-13 02:00:12.686,2023-07-13 02:00:12.686,0.4860388708050745,293356875.92361486,6823246.02122301,0.48619897720819427,0.00034
2023-07-13 03:00:26.795,2023-07-13 03:00:26.795,0.48402720772330665,293217496.0262495,6832267.044990042,0.4858751566923326,-0.00201
2023-07-13 04:00:14.334,2023-07-13 04:00:14.334,0.48202003649256414,291358758.937777,6831318.956618478,0.4850188609448479,-0.00201
2023-07-13 05:00:23.246,2023-07-13 05:00:23.246,0.48355606964498604,292319211.4880939,6833485.725357827,0.4842676234254354,0.00154
2023-07-13 06:00:41.735,2023-07-13 06:00:41.735,0.4841509242134974,292174227.026016,6499814.007617494,0.4839586217758858,0.00059
2023-07-13 07:00:15.607,2023-07-13 07:00:15.607,0.48557787024186805,293599025.9608573,6443015.661364999,0.4838664216632445,0.00143
2023-07-13 08:00:31.055,2023-07-13 08:00:31.055,0.48545822382041326,293279494.0986937,6356328.231215801,0.4841526248826658,-0.00012
2023-07-13 09:00:43.871,2023-07-13 09:00:43.871,0.4852148910797139,293463113.00128794,6241542.372356032,0.48479159580009573,-0.00024
2023-07-13 10:00:50.151,2023-07-13 10:00:50.151,0.4885763575393694,294943263.27520746,6038129.662884524,0.4857956533789724,0.00336
2023-07-13 11:00:50.123,2023-07-13 11:00:50.123,0.4889282841248655,295753368.92354417,5994294.512097994,0.48675112536124604,0.00035
2023-07-13 12:00:00.108,2023-07-13 12:00:00.108,0.49553507941219527,299553191.1262974,7515959.995115876,0.4887425671953115,0.00661
2023-07-13 13:00:26.916,2023-07-13 13:00:26.916,0.49351283911356253,298840402.90148205,7772466.962656312,0.49035349025394137,-0.00202
2023-07-13 14:00:30.664,2023-07-13 14:00:30.664,0.4954872622101177,299080166.64097404,7918970.141644299,0.4924079644800221,0.00197
2023-07-13 15:00:25.718,2023-07-13 15:00:25.718,0.49529932350756467,299446443.31472033,8011744.666848619,0.4937525576736611,-0.00019
2023-07-13 15:49:11.000,2023-07-13 15:49:11.000,0.5029076527707812,302265383.7159075,8073690.731696703,0.4965484314028442,0.00761
